#Gal_Name,Redshift,twomass_Ks,twomass_Ks_err,twomass_H,twomass_H_err,twomass_J,twomass_J_err,bessell_B,bessell_B_err,galex_NUV,galex_NUV_err,galex_FUV,galex_FUV_err,wise_w1,wise_w1_err,wise_w2,wise_w2_err,wise_w3,wise_w3_err,wise_w4,wise_w4_err,spitzer_mips_24,spitzer_mips_24_err,spitzer_irac_ch4,spitzer_irac_ch4_err,sdss_z0,sdss_z0_err,sdss_i0,sdss_i0_err,sdss_r0,sdss_r0_err,sdss_g0,sdss_g0_err,sdss_u0,sdss_u0_err,spitzer_irac_ch3,spitzer_irac_ch3_err,spitzer_irac_ch2,spitzer_irac_ch2_err,spitzer_irac_ch1,spitzer_irac_ch1_err,bessell_R,bessell_R_err,bessell_U,bessell_U_err,bessell_V,bessell_V_err,spitzer_mips_160,spitzer_mips_160_err,spitzer_mips_70,spitzer_mips_70_err
IC 3284,0.028637,2.82319313606e-06,2.67694849904e-07,2.97368317529e-06,1.94712200496e-07,2.28443879559e-06,1.3109336271e-07,4.0933290672e-07,2.12338198843e-08,2.83673723959e-08,1.84246763977e-09,1.4141548987e-08,1.95813825392e-09,9.68399439365e-07,1.87712947496e-08,5.40913781408e-07,1.23084587448e-08,2.23069741226e-06,5.6399301759e-08,4.91699591941e-06,2.90074571778e-07,3.65690795342e-06,3.88322776095e-08,0.00000000000000000,0.00000000000000000,2.05268413517e-06,1.21178738639e-08,2.37473281913e-06,5.09501514734e-09,1.26110652879e-06,2.86422473148e-09,6.86234578913e-07,2.10961167722e-09,1.89918429515e-07,3.52519966951e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.07449888014e-06,1.88102451115e-07,1.69150804101e-07,2.78160286422e-08,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 3900,0.02373,8.53030146446e-06,2.8917653539e-07,1.04728453623e-05,2.67694849904e-07,8.13616212287e-06,1.48168548609e-07,0.00000000000000000,0.00000000000000000,1.93972861684e-08,5.15009639218e-10,9.23412171731e-09,4.81960892316e-10,3.47247021552e-06,6.25743526185e-08,1.79024325669e-06,3.38734305861e-08,5.69934127873e-07,3.44054544016e-08,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.8118904894e-06,1.6538143762e-08,2.91381584677e-06,1.31231065822e-08,2.07063918387e-06,7.64252272101e-09,9.83940713475e-07,4.70944643349e-09,1.78348052071e-07,1.84659873313e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 3918,0.027722,9.38087608273e-07,7.82153676673e-08,1.16812820011e-06,6.63729000275e-08,9.64975469657e-07,4.95731203525e-08,0.00000000000000000,0.00000000000000000,1.3757622408e-07,1.23519691545e-09,1.06207052465e-07,1.97190856513e-09,4.30556876032e-07,9.13916284563e-09,2.53456857852e-07,6.88636283789e-09,1.35649020917e-06,4.26141867975e-08,3.79206565378e-06,2.28596708553e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,6.22752745046e-07,5.21894794822e-09,5.76147118648e-07,1.97879372074e-09,4.92197240328e-07,1.79427155054e-09,3.90322121086e-07,1.55329110438e-09,1.48181991625e-07,1.57119250895e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 4229,0.0232,8.02491692296e-06,4.43404020931e-07,9.28255315715e-06,2.86422473148e-07,7.72547972434e-06,1.92233544478e-07,2.73386162338e-07,2.94684659873e-08,1.48371131915e-07,1.66758468741e-09,8.56390388047e-08,2.03938309006e-09,2.81463788743e-06,5.48395914028e-08,1.74299461977e-06,3.24834815523e-08,1.02472814228e-05,1.38890463882e-07,2.70313569768e-05,5.72468504994e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.3299821354e-06,1.5808317268e-08,4.97065749706e-06,8.12448361333e-09,3.683077543e-06,6.88515560452e-09,1.95831927896e-06,5.28779950427e-09,5.21020725595e-07,3.00192784357e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 4239,0.0521626,4.22893944536e-06,2.32167446984e-07,5.00043515499e-06,2.26659322501e-07,4.34323510605e-06,1.36876893418e-07,0.00000000000000000,0.00000000000000000,3.31628859479e-08,8.74414761774e-10,2.24762416738e-08,9.5979069127e-10,1.42130253078e-06,2.77580571939e-08,7.23369255543e-07,1.47695662148e-08,4.20990856476e-07,3.02717494218e-08,5.90924297904e-07,2.07209065292e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.24019494943e-06,8.75791792895e-09,1.71443491028e-06,5.42550261636e-09,1.16310121705e-06,3.09556595979e-09,5.56762737114e-07,2.24731478931e-09,9.98515465663e-08,1.92095841366e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 4329,0.01514,0.0001111498792,2.50619664004e-06,0.00013063304768,2.73202974387e-06,0.000112427464018,1.62214266042e-06,0.00000000000000000,0.00000000000000000,5.90563582299e-08,1.82732029744e-09,3.14924657732e-08,2.27623244285e-09,1.22418352177e-05,2.23611526132e-07,6.43457765591e-06,1.02204463644e-07,1.86652006732e-06,4.00236084241e-08,1.29745363725e-06,1.87535301998e-07,8.97503334917e-07,1.28614706692e-08,1.26959991327e-06,1.21591847976e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.11599985545e-06,6.99531809419e-10,2.52802095938e-06,2.01735059212e-10,4.35017630661e-06,1.14293583035e-10,4.72706382803e-05,5.97631506472e-07,0.00000000000000000,0.00000000000000000,1.19454180519e-05,3.00192784357e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 5179,0.0114,6.42176968322e-05,9.63921784632e-07,7.3474301781e-05,9.72183971358e-07,5.93001254532e-05,5.72844946296e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.39707116586e-05,2.94020483409e-07,1.14575575291e-05,2.00941597954e-07,0.000148595159841,1.95453592497e-06,0.000451714308898,5.54548551798e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.45010762238e-05,2.015973561e-06,5.84323187392e-06,7.1605618287e-07,2.00752619827e-05,2.437345084e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 807,0.035287,1.52173522536e-05,6.99531809419e-07,1.64090726108e-05,5.12255576976e-07,1.35367209806e-05,3.30487469017e-07,0.00000000000000000,0.00000000000000000,5.51094272877e-08,1.4362434591e-09,2.30093699737e-08,1.58358578904e-09,3.73101099903e-06,6.50407685501e-08,2.03657330369e-06,3.71931162904e-08,2.28145897363e-06,6.24980421138e-08,1.86153775085e-06,2.95151506537e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
IC 850,0.016,4.70492565855e-06,2.75406224181e-07,5.11152417225e-06,1.67446984302e-07,3.86268588016e-06,1.09611677224e-07,0.00000000000000000,0.00000000000000000,8.39625930794e-08,1.47755439273e-09,4.89370353991e-08,1.85348388874e-09,2.00518537942e-06,4.20317644292e-08,1.38940240583e-06,2.79105072192e-08,1.15701946007e-05,1.6168600325e-07,2.03891841287e-05,5.16427775295e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
KUG 0114+326,0.03,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.86631082539e-08,5.86615257505e-10,1.40495750335e-08,1.45001377031e-09,1.15106150318e-07,2.9969560318e-09,6.41759116193e-08,3.18992519039e-09,2.35009091431e-07,2.48460475246e-08,7.19687314777e-07,1.76592414124e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
KUG 0136+335,0.01613,4.00537756938e-07,6.69237124759e-08,6.79982703639e-07,6.03139630956e-08,5.27840454879e-07,3.55274029193e-08,0.00000000000000000,0.00000000000000000,4.79558577977e-08,1.5285045442e-09,3.5427409354e-08,2.00495731204e-09,1.97501559554e-07,4.67912254519e-09,1.32630695354e-07,4.33410997162e-09,5.74852816417e-07,2.77079572286e-08,9.17098214403e-07,1.80562971124e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
KUG 1107+236,0.02054,9.84010813771e-07,9.11594602038e-08,1.34261533774e-06,9.72183971358e-08,1.15900982147e-06,5.89369319747e-08,0.00000000000000000,0.00000000000000000,6.18807966561e-08,1.77361608372e-09,4.48542538581e-08,2.69760396585e-09,4.01811654582e-07,9.59246386404e-09,2.40268062643e-07,7.86034571433e-09,1.34279174739e-06,4.86784047432e-08,2.11090091367e-06,3.00495179702e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,6.00447414934e-07,4.65849628202e-09,5.12230702037e-07,1.77912420821e-09,4.19882865025e-07,1.30267144037e-09,2.68451346643e-07,1.13880473699e-09,9.52310173852e-08,3.9920132195e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +00-06-03,0.045915,2.28817436107e-06,1.99669512531e-07,2.52087005881e-06,1.36876893418e-07,1.93913081447e-06,9.63921784632e-08,2.37170615e-07,2.56127788488e-08,1.50610798721e-08,5.797301019e-10,9.95072435639e-09,6.52712751308e-10,6.5014545274e-07,1.32671500697e-08,3.65833983932e-07,8.70959475187e-09,3.99021836809e-07,2.98562442356e-08,6.678145052e-07,2.10093868893e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,9.4883162391e-07,5.38419168273e-09,7.45521216208e-07,2.27072431837e-09,5.09245584661e-07,1.52712751308e-09,2.45702790584e-07,9.43266317819e-10,4.93583374236e-08,1.44037455246e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +00-11-12,0.0173,1.06212249472e-05,4.24125585238e-07,1.15669504562e-05,3.22225282291e-07,8.65702581314e-06,2.11511980171e-07,0.00000000000000000,0.00000000000000000,3.09906974487e-08,1.84522170201e-09,2.26610381579e-08,2.87110988708e-09,2.8479904544e-06,2.38329406428e-08,1.92491717076e-06,1.61083532555e-08,1.82525969318e-05,1.14557876912e-07,4.29916237087e-05,5.24662037614e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +01-01-29,0.0384,5.93146348933e-06,4.02093087304e-07,6.7292626721e-06,3.44257780226e-07,5.48053351645e-06,2.01321949876e-07,0.00000000000000000,0.00000000000000000,2.71772025958e-08,1.7984026439e-09,1.53160099632e-08,2.13577526852e-09,1.33808138617e-06,2.4462813175e-08,7.72602388698e-07,1.41247222018e-08,1.94835757107e-06,5.2717426539e-08,3.31228614411e-06,3.14887181401e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +01-29-03,0.02539,7.04766469261e-06,3.41503717984e-07,8.06326702822e-06,2.42908289727e-07,6.33982064051e-06,1.53401266869e-07,0.00000000000000000,0.00000000000000000,6.22441128419e-08,1.32057284495e-09,2.82522104271e-08,1.52988157532e-09,3.47157481727e-06,6.58103509974e-08,2.33776066281e-06,4.23899169511e-08,2.36871419945e-05,2.92848963071e-07,3.48154367678e-05,7.74774556302e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,4.15473682752e-06,1.2448361333e-08,3.23146197696e-06,5.86615257505e-09,2.28048888088e-06,4.02093087304e-09,1.16332631171e-06,2.27485541173e-09,3.23146197696e-07,2.68521068576e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +01-34-05,0.0089,8.25360693471e-07,1.15670614156e-07,8.84315028718e-07,8.48251170476e-08,7.6345864146e-07,6.94023684935e-08,0.00000000000000000,0.00000000000000000,9.87779887079e-08,3.26494078766e-09,7.99862943476e-08,5.01239328009e-09,1.99619300468e-07,5.15332669168e-09,1.30399536148e-07,4.93733518175e-09,4.20134807342e-07,3.54306057306e-08,9.10013526755e-07,2.92092550431e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,9.25583063392e-07,1.16496832828e-08,9.04949046055e-07,3.49765904709e-09,7.39876907361e-07,2.40154227486e-09,5.09954999894e-07,1.61663453594e-09,2.12825150245e-07,2.83668410906e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +01-34-13,0.050151,1.41937166171e-05,7.60121178739e-07,1.5562502706e-05,6.08647755439e-07,1.28249305283e-05,3.6629027816e-07,0.00000000000000000,0.00000000000000000,9.49818520794e-09,1.45414486367e-09,5.27280206406e-09,1.49270173506e-09,3.0220004825e-06,5.92507986916e-08,1.58258864931e-06,2.69817358847e-08,5.34417490639e-07,3.23452748739e-08,8.01567034341e-07,2.13873013595e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.93526000548e-06,1.16359129716e-08,2.99198785294e-06,7.21564307353e-09,2.03815224254e-06,5.19140732581e-09,8.7349381823e-07,2.79537317543e-09,1.60594315687e-07,2.09859542826e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,8.45076628776e-07,1.68824015423e-07,5.83221898733e-06,1.11814927017e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +01-59-81,0.02,5.15357695694e-06,2.31616634536e-07,5.69438441538e-06,2.17846323327e-07,4.26283526068e-06,1.21178738639e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,2.50098178862e-06,4.38721641693e-08,1.54590943061e-06,2.71183070361e-08,7.51098100163e-06,1.07801538104e-07,1.55222919606e-05,4.82698787169e-07,1.32497827319e-05,2.87799504269e-08,7.50768001134e-06,4.59928394382e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +02-08-14,0.034307,9.86928558898e-06,3.93830900578e-07,1.14884652559e-05,2.61085100523e-07,9.48376662066e-06,1.70751858992e-07,0.00000000000000000,0.00000000000000000,3.9573522098e-09,6.11401817681e-10,5.43581745331e-10,3.74552464886e-10,3.70478090305e-06,5.85029297611e-08,1.90649665023e-06,2.75970444598e-08,6.81002432943e-07,4.83922988179e-08,8.45683481794e-07,2.60966341799e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +02-23-27,0.0285,1.43526511811e-05,3.85568713853e-07,1.67898938345e-05,4.43404020931e-07,1.28782698229e-05,2.41255852382e-07,0.00000000000000000,0.00000000000000000,2.29582240067e-08,6.47204626825e-10,1.03597857477e-08,7.1605618287e-10,4.42925342167e-06,8.58804284512e-08,2.31741624242e-06,3.90723812847e-08,1.75354398297e-06,5.17392967204e-08,1.6307066711e-06,2.84565328596e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.49884067787e-06,2.08069402368e-08,4.08915156291e-06,1.20490223079e-08,2.70955186343e-06,8.234646103e-09,1.19740828879e-06,4.48912145414e-09,1.94979412271e-07,1.88515560452e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +03-06-031,0.03,1.03128883005e-06,9.11594602038e-08,1.03128883005e-06,6.52712751308e-08,8.92027199718e-07,5.12255576976e-08,0.00000000000000000,0.00000000000000000,3.12021328509e-08,1.1264114569e-09,2.84771214897e-08,1.45414486367e-09,3.04191118208e-07,5.74016595651e-09,2.0315150617e-07,4.92881403024e-09,1.19215483223e-06,3.37444052393e-08,2.46826535753e-06,1.9296103726e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +03-22-20,0.02741,6.52025276399e-06,3.13963095566e-07,7.58720321627e-06,2.24456072707e-07,6.22387763835e-06,1.50922610851e-07,0.00000000000000000,0.00000000000000000,9.87818293744e-09,4.76039658496e-10,3.74025408552e-09,4.33351693748e-10,2.2581798579e-06,4.63850062742e-08,1.14612516047e-06,2.35424219046e-08,8.45949939058e-07,5.79218568988e-08,9.11599016316e-07,3.27688303124e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.16528634179e-06,1.10713302121e-08,2.39915664202e-06,6.59597906913e-09,1.66814739464e-06,5.35665106031e-09,7.67018825145e-07,2.2927568163e-09,1.37399508245e-07,1.70201046544e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +03-27-38,0.032309,3.00280496216e-06,1.69374827871e-07,3.62715054835e-06,1.39080143211e-07,2.81252821208e-06,8.04186174608e-08,0.00000000000000000,0.00000000000000000,6.94510137782e-08,1.43348939686e-09,4.92341090825e-08,1.87413935555e-09,1.13115606736e-06,2.41271708088e-08,6.4357037828e-07,1.37271353412e-08,1.87028875833e-06,5.42539537106e-08,3.25662571528e-06,2.94521831198e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.82695410816e-06,9.5979069127e-09,1.45754963633e-06,5.24648857064e-09,1.05469807953e-06,2.65353896998e-09,5.50464691825e-07,2.00495731204e-09,1.33163994312e-07,1.92508950702e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +03-31-93,0.02282,2.79743918457e-06,1.62489672267e-07,3.08846788954e-06,1.29440925365e-07,2.714288126e-06,8.01432112366e-08,0.00000000000000000,0.00000000000000000,1.07650924035e-07,3.7152299642e-09,6.53775197964e-08,4.90223079042e-09,1.36341017051e-06,2.79497307525e-08,8.71966994736e-07,1.63856088132e-08,7.61750351811e-06,1.1711835287e-07,1.13519860267e-05,3.8785696628e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,3.56361679563e-09,3.52519966951e-09,1.07205471935e-08,6.00385568714e-09,1.1403573746e-08,6.16909942165e-09,8.01813779016e-09,3.52519966951e-09,9.26540366863e-09,1.26686863123e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +04-35-18,0.0335,3.51505068309e-06,2.66593225007e-07,5.7463437254e-06,3.16717157808e-07,3.69844463177e-06,1.31919581383e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.61715083502e-06,3.35510713851e-08,1.06812983646e-06,1.95012558137e-08,1.17580868427e-05,1.46367179069e-07,1.94982595811e-05,5.17799437368e-07,0.00000000000000000,0.00000000000000000,2.01580515261e-05,1.6730928119e-06,2.49522750012e-06,1.30817956486e-08,2.10398707627e-06,7.82153676673e-09,1.56679563492e-06,6.45827595704e-09,9.43561865974e-07,4.07601211787e-09,2.91290721825e-07,2.82842192234e-09,6.31180840051e-06,5.24648857064e-07,2.30465062178e-06,1.91269622693e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
MCG +04-37-55,0.01457,1.46922254115e-05,3.30487469017e-07,1.64489045367e-05,3.58028091435e-07,1.33507613521e-05,1.81492701735e-07,1.51713197183e-06,3.60782153677e-07,3.91420048733e-08,1.36876893418e-09,1.76147006835e-08,1.78738639493e-09,5.71013701575e-06,1.04302375349e-07,3.22195927375e-06,5.37352377387e-08,6.18632402347e-06,8.84351589723e-08,1.74699574765e-05,4.30103812695e-07,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,5.79384715138e-06,1.54502891765e-08,4.35975819275e-06,1.02726521619e-08,2.9671907407e-06,6.84384467089e-09,1.45117665559e-06,3.53896998072e-09,3.41913637021e-07,1.9829248141e-09,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,4.2799091416e-06,1.02175709171e-06,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
