# id z zbest use_grism1 s0 s1 Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err uvj_flag sn_F160W sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta
937.0 0.87761 0.878 1.0 0.092 -0.118 25.61 3.15 0.899 19.6047102433 2.46057487977 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 318.525252228 20.831 18.218 2.6138 167130000000.0 10900000000.0 0.0 0.8776 2.0 425.7 27.27 2881400000.0 7266500000.0 0.5
12268.0 0.92996 0.929 1.0 -0.037 -0.146 0.13 1.32 1.023 0.388609090344 1.87050508819 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 210.236548089 1.0279 0.49738 0.53048 4563100000.0 2212200000.0 1.0 0.93 2.0 10.02 30.12 540880000.0 1474800000.0 0.44
663.0 -99.0 0.929 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 227.785927687 58.43 52.558 5.8718 482180000000.0 24486000000.0 0.0 0.9285 1.0 1064.0 23.25 9630800000.0 16324000000.0 0.03
25969.0 0.89743 0.895 1.0 -0.044 0.328 8.7 2.6 1.086 13.0492297476 3.71555208888 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 210.826508835 3.4004 2.5235 0.87694 23151000000.0 3657000000.0 0.0 0.8974 2.0 56.12 24.59 759410000.0 2438000000.0 0.92
14475.0 0.90694 1.007 0.0 0.18 0.22 19.48 4.39 0.856 46.4199188228 10.7082551103 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 138.417108466 41.61 40.22 1.3905 368990000000.0 5798700000.0 0.0 0.9069 2.0 871.2 30.67 3076000000.0 3865800000.0 -0.51
20910.0 0.87573 0.876 1.0 0.082 -0.501 19.27 8.48 0.864 21.8688190731 9.12711317727 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 226.330831914 16.513 13.738 2.7748 126040000000.0 11572000000.0 0.0 0.8757 2.0 322.3 16.1 5810400000.0 7714300000.0 -0.41
1325.0 -99.0 1.005 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 267.731474633 62.614 58.526 4.0885 536930000000.0 17050000000.0 0.0 1.0048 1.0 901.3 35.1 5725000000.0 11366000000.0 0.4
31628.0 -99.0 0.884 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 254.221737376 -99.0 -99.0 1.3247 -99.0 5524100000.0 2.0 0.884 1.0 -8.494 18.49 804650000.0 3682700000.0 1.82
33739.0 -99.0 1.007 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 82.3925456265 41.471 41.018 0.45313 376310000000.0 1889600000.0 0.0 1.0066 1.0 627.3 18.62 368750000.0 1259700000.0 1.31
22510.0 -99.0 0.929 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 119.640361845 7.3478 6.8859 0.46194 63173000000.0 1926400000.0 0.0 0.9285 1.0 139.4 35.86 499160000.0 1284200000.0 0.89
24582.0 1.11277 1.11 1.0 0.265 0.063 16.1 2.95 0.768 29.6340822711 5.53302063168 0.0 0.0 0.781 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 131.21029394 30.769 28.936 1.8326 265470000000.0 7642300000.0 0.0 1.1128 2.0 301.9 11.84 2397900000.0 5094900000.0 0.39
23084.0 -99.0 1.026 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 230.78660025 2.5215 1.2918 1.2298 11851000000.0 5128300000.0 1.0 1.0261 1.0 18.36 20.29 943960000.0 3418800000.0 1.31
14773.0 1.19022 1.19 1.0 -0.03 0.453 2.08 1.28 1.018 11.4600359781 6.04048908329 0.09 0.37 1.151 0.598113431527 2.02719361525 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 146.878196803 9.8852 9.3113 0.57391 85425000000.0 2393300000.0 0.0 1.1902 2.0 74.93 25.11 417020000.0 1595500000.0 1.06
31286.0 -99.0 0.902 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 136.589906672 0.87188 0.41858 0.4533 3840200000.0 1890300000.0 1.0 0.902 1.0 9.191 16.46 494190000.0 1260200000.0 0.28
27403.0 0.98476 0.985 1.0 0.029 -0.252 16.61 1.94 0.954 97.0797476773 12.2483322921 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 74.585877292 13.129 12.57 0.55909 115320000000.0 2331500000.0 0.0 0.9848 2.0 208.6 24.7 541850000.0 1554300000.0 0.83
25627.0 1.09803 1.097 1.0 -0.026 0.156 0.0 0.0 1.029 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 260.764562982 8.2556 4.3011 3.9545 39459000000.0 16491000000.0 0.0 1.098 2.0 47.1 15.25 2717200000.0 10994000000.0 1.53
1351.0 -99.0 0.854 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 200.69515027 38.418 36.198 2.2191 332100000000.0 9254100000.0 0.0 0.8535 1.0 885.4 22.22 3213700000.0 6169400000.0 0.36
30618.0 -99.0 0.895 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 162.672570748 1.8684 1.1464 0.72199 10518000000.0 3010800000.0 0.0 0.8948 1.0 25.68 19.66 529300000.0 2007200000.0 1.5
13679.0 1.00672 1.006 1.0 0.055 0.018 2.7 2.45 0.947 4.71416042099 3.33878169351 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 265.325711821 -99.0 -99.0 0.9841 -99.0 4103800000.0 2.0 1.0067 2.0 -5.962 27.34 685870000.0 2735900000.0 1.6
4669.0 1.02688 1.027 1.0 0.048 -0.26 39.54 3.29 0.941 65.8401089359 5.62440795706 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 168.954604472 49.393 44.427 4.9668 407580000000.0 20712000000.0 0.0 1.0269 2.0 629.6 22.56 10644000000.0 13808000000.0 -0.43
32073.0 -99.0 0.859 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 172.507920946 5.0157 4.0316 0.98408 36988000000.0 4103700000.0 0.0 0.8593 1.0 97.86 22.26 1622600000.0 2735800000.0 -0.12
14796.0 1.11912 1.119 1.0 0.132 0.132 22.46 4.55 0.877 41.1680320133 8.06938729284 0.0 0.0 0.909 0.0 0.132130318245 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 133.515825459 39.543 32.323 7.2205 296540000000.0 30110000000.0 0.0 1.1191 2.0 330.5 25.65 17322000000.0 20074000000.0 -0.49
11456.0 0.95228 0.952 1.0 -0.001 -0.076 53.98 3.47 0.995 109.118569058 7.58600200791 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 190.678479427 53.581 51.023 2.558 468100000000.0 10667000000.0 0.0 0.9523 2.0 952.5 25.87 2938000000.0 7111500000.0 0.39
4425.0 -99.0 0.872 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 241.495235535 3.483 2.547 0.936 23367000000.0 3903200000.0 0.0 0.8717 1.0 60.25 27.8 459070000.0 2602200000.0 2.01
20565.0 0.88797 0.887 1.0 0.184 0.315 0.06 2.93 0.865 0.0582636376637 4.25324554945 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 239.484510839 15.033 12.744 2.2887 116920000000.0 9544400000.0 0.0 0.888 2.0 290.9 18.85 3599500000.0 6362900000.0 -0.15
9697.0 0.92707 0.927 1.0 0.061 0.008 0.0 0.0 0.941 0.0 0.648653136627 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 207.16961923 5.995 4.3944 1.6006 40316000000.0 6674800000.0 0.0 0.9271 2.0 89.37 25.1 1554400000.0 4449900000.0 0.65
9601.0 0.83859 0.839 1.0 0.021 -0.241 20.37 1.97 0.945 79.3053372421 8.07684149267 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 225.850624826 25.939 25.466 0.47317 233640000000.0 1973200000.0 0.0 0.8386 2.0 634.6 24.67 575750000.0 1315500000.0 0.57
5296.0 0.91842 0.919 1.0 0.078 -0.493 23.01 2.75 0.878 48.4773928545 5.89547648586 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 165.476625466 18.764 16.537 2.2276 151710000000.0 9289300000.0 0.0 0.9184 2.0 346.0 26.8 3843200000.0 6192900000.0 -0.18
7392.0 0.93576 0.935 1.0 0.024 -0.44 8.49 2.03 0.935 26.232590817 6.34376162334 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 121.453310429 14.917 13.922 0.99494 127720000000.0 4149000000.0 0.0 0.9358 2.0 275.2 30.17 1511600000.0 2766000000.0 -0.09
20253.0 1.09384 1.093 1.0 0.139 -0.336 39.88 3.27 0.865 89.1328850342 7.44565009743 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 90.3262940298 31.515 23.345 8.1701 214170000000.0 34071000000.0 0.0 1.0938 2.0 259.3 22.86 27035000000.0 22714000000.0 -1.34
1851.0 -99.0 0.928 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 206.038916044 1.9545 1.1787 0.77576 10814000000.0 3235000000.0 0.0 0.9275 1.0 23.94 21.93 356300000.0 2156700000.0 2.34
1645.0 -99.0 0.837 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 281.736970659 3.4509 2.9942 0.45673 27469000000.0 1904600000.0 0.0 0.8367 1.0 74.79 24.8 365350000.0 1269700000.0 1.02
13311.0 0.94061 0.944 1.0 0.106 -0.003 0.0 0.0 0.899 0.0 0.00515301889612 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 135.696984198 1.1023 0.33834 0.76396 3104000000.0 3185800000.0 1.0 0.9406 2.0 6.584 19.82 771290000.0 2123900000.0 0.85
367.0 -99.0 0.948 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 197.651021864 35.001 31.492 3.5088 288920000000.0 14632000000.0 0.0 0.9477 1.0 597.6 24.82 4424400000.0 9754800000.0 0.59
1096.0 -99.0 0.9 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 191.470618314 3.6137 2.9161 0.69764 26753000000.0 2909300000.0 0.0 0.9002 1.0 64.35 30.46 998930000.0 1939500000.0 -0.08
28284.0 0.87667 0.877 1.0 0.027 -0.133 0.0 0.0 0.957 0.0 0.143871858132 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 131.878512704 2.4603 1.9427 0.51767 17823000000.0 2158800000.0 0.0 0.8767 2.0 45.48 19.91 242610000.0 1439200000.0 2.24
4327.0 0.84135 0.841 1.0 0.036 -0.332 25.64 2.51 0.919 41.1002796861 4.17628370489 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 292.142588659 55.209 54.325 0.88393 498390000000.0 3686100000.0 0.0 0.8414 2.0 1349.0 43.4 1000400000.0 2457400000.0 0.42
31819.0 -99.0 0.854 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 207.214036955 5.8763 4.7221 1.1542 43322000000.0 4813300000.0 0.0 0.8535 1.0 115.5 19.59 1616400000.0 3208900000.0 0.31
24203.0 -99.0 0.853 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 186.852517796 37.457 36.455 1.0028 334450000000.0 4181700000.0 0.0 0.8532 1.0 892.0 17.37 764380000.0 2787800000.0 1.38
21400.0 0.89175 0.893 1.0 0.07 -0.228 0.0 0.0 0.907 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 189.363592416 0.29661 0.020873 0.27574 191500000.0 1149900000.0 1.0 0.8917 2.0 0.4716 18.65 180210000.0 766580000.0 1.72
22217.0 0.82942 0.835 0.0 -1.24 -7.016 473.35 137.91 1.178 1102.21818937 375.031430727 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 244.710703182 3.0578 2.5398 0.51803 23301000000.0 2160300000.0 0.0 0.8294 2.0 64.05 26.91 162650000.0 1440200000.0 2.98
27457.0 0.97882 0.979 1.0 0.014 -0.164 15.03 1.48 0.974 58.3681183736 5.85197238758 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 158.088088972 59.546 58.908 0.63798 540440000000.0 2660500000.0 0.0 0.9788 2.0 999.5 20.83 737460000.0 1773600000.0 0.57
16571.0 1.10223 1.1 1.0 -0.007 -0.014 1.46 4.0 1.007 6.526402915 7.28274261142 0.36 3.42 1.003 1.82187486621 63.4088563097 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 125.710733843 18.83 18.201 0.62898 166990000000.0 2622900000.0 0.0 1.1022 2.0 196.6 24.84 460590000.0 1748600000.0 1.46
31018.0 -99.0 0.902 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 127.351918053 28.344 26.989 1.3553 247600000000.0 5651800000.0 0.0 0.902 1.0 592.6 15.92 1535000000.0 3767800000.0 0.22
6025.0 0.96698 0.971 1.0 0.156 0.333 7.57 1.01 0.879 29.3495612563 4.00105745864 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 149.109331505 1.3591 0.97877 0.38037 8979600000.0 1586200000.0 1.0 0.967 2.0 17.34 18.33 136880000.0 1057500000.0 2.88
9072.0 -99.0 0.88 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 173.755533081 1.5784 0.76684 0.81155 7035200000.0 3384300000.0 1.0 0.8659 1.0 18.36 24.57 509420000.0 2256200000.0 1.98
31753.0 -99.0 0.89 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 284.634797551 4.9602 1.3763 3.5839 12626000000.0 14945000000.0 0.0 0.8976 1.0 30.59 17.94 1610900000.0 9963600000.0 2.44
29535.0 -99.0 0.859 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 198.652558531 63.092 59.247 3.8452 543550000000.0 16035000000.0 0.0 0.859 1.0 1439.0 27.03 5930600000.0 10690000000.0 0.04
371.0 1.14149 1.16 0.0 0.287 1.774 23.32 3.18 0.745 46.7291465288 6.40208452993 0.23 0.59 1.204 0.649080780204 1.53631350135 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 104.550267412 24.161 21.412 2.7489 196440000000.0 11463000000.0 0.0 1.1415 2.0 203.9 23.18 5135700000.0 7642100000.0 -0.33
544.0 -99.0 1.15 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 74.3314295577 36.95 36.232 0.71768 332410000000.0 2992800000.0 0.0 1.1497 1.0 336.1 33.35 671010000.0 1995200000.0 0.43
23079.0 0.83859 0.84 1.0 0.136 0.406 0.0 0.0 0.927 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 362.907200819 2.2669 1.9138 0.35308 17558000000.0 1472400000.0 0.0 0.8386 2.0 47.69 22.0 92702000.0 981610000.0 3.03
254.0 -99.0 1.026 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 166.751477876 26.717 26.014 0.70332 238660000000.0 2932900000.0 0.0 1.0265 1.0 369.2 43.0 541810000.0 1955300000.0 1.42
12767.0 1.10013 1.1 1.0 0.098 -0.161 32.53 2.64 0.904 43.2544651998 3.55692266669 30.6 82.85 0.865 39.2356663635 77.1618899782 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 226.87057401 61.556 58.046 3.5094 532530000000.0 14635000000.0 0.0 1.1001 2.0 631.3 25.15 4347800000.0 9756400000.0 0.53
3384.0 0.98179 0.981 1.0 0.107 0.169 25.81 2.21 0.91 102.578981628 9.30471947078 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 140.950615452 27.356 24.857 2.4991 228050000000.0 10422000000.0 0.0 0.9818 2.0 417.1 21.6 6724600000.0 6947800000.0 -0.72
3499.0 0.92418 0.922 1.0 0.127 -0.123 6.14 3.7 0.87 32.933509339 17.7738049455 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 132.783598166 17.394 16.872 0.52125 154790000000.0 2173700000.0 0.0 0.9242 2.0 346.4 25.25 650330000.0 1449100000.0 0.14
13105.0 0.85336 0.853 1.0 -0.053 -0.142 0.0 0.0 1.034 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 251.03225859 -99.0 -99.0 1.6769 -99.0 6992900000.0 2.0 0.8534 2.0 -9.932 20.46 1783600000.0 4661900000.0 0.24
31588.0 -99.0 0.987 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 160.347498125 1.4958 1.1357 0.36009 10419000000.0 1501600000.0 0.0 0.9872 1.0 18.68 18.02 163720000.0 1001100000.0 2.03
32860.0 -99.0 0.919 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 154.966554271 35.711 32.271 3.4394 296070000000.0 14343000000.0 0.0 0.919 1.0 673.9 15.52 5042300000.0 9562000000.0 0.23
3700.0 0.95424 0.955 1.0 0.059 -0.174 17.59 2.89 0.928 15.3717046013 2.49713443589 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 233.967799331 23.753 19.841 3.9115 182030000000.0 16311000000.0 0.0 0.9542 2.0 367.9 23.36 7029400000.0 10874000000.0 -0.29
779.0 0.90313 0.903 1.0 0.158 0.211 0.0 0.0 0.875 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 186.690700606 16.482 14.12 2.3621 129540000000.0 9850500000.0 0.0 0.9031 2.0 309.1 31.67 3453000000.0 6567000000.0 0.07
19313.0 0.89364 0.894 1.0 -0.009 -0.189 2.51 5.1 0.987 6.66969434528 5.93037747407 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 268.303034504 6.1083 5.4416 0.66663 49923000000.0 2779900000.0 0.0 0.8936 2.0 122.3 25.05 493730000.0 1853300000.0 1.17
23616.0 0.93576 0.936 1.0 -0.001 -0.135 0.0 0.0 0.988 0.0 0.165309749142 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 200.254149706 6.9628 6.2426 0.72024 57272000000.0 3003500000.0 0.0 0.9358 2.0 123.4 23.1 604930000.0 2002300000.0 1.21
26064.0 -99.0 0.913 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 143.636027887 22.159 19.565 2.5942 179490000000.0 10818000000.0 0.0 0.9134 1.0 416.1 30.95 4054800000.0 7212100000.0 0.09
12022.0 0.93479 0.931 1.0 0.193 -0.627 22.94 3.63 0.776 60.5440383711 9.9235575954 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 149.245205883 29.082 27.496 1.5856 252260000000.0 6612300000.0 0.0 0.9348 2.0 545.3 22.16 2183500000.0 4408200000.0 0.33
1598.0 0.84412 0.845 1.0 0.072 -0.121 0.0 0.0 0.914 0.0 0.0542264060907 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 85.7993941982 1.1486 1.0033 0.14536 9204500000.0 606170000.0 0.0 0.8441 2.0 24.83 22.92 184330000.0 404110000.0 0.27
31991.0 -99.0 0.907 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 131.030005718 7.0729 6.3559 0.71696 58311000000.0 2989800000.0 0.0 0.9071 1.0 137.6 18.6 1018800000.0 1993200000.0 0.26
8247.0 0.85243 0.854 1.0 0.08 -0.64 0.0 0.0 0.843 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 128.120312307 5.1328 4.4706 0.6622 41015000000.0 2761500000.0 0.0 0.8524 2.0 109.5 20.8 1528100000.0 1841000000.0 -0.59
